g6,edges,alpha,theta,gap,ratio,status
ICRb`yiu?,20,3,3.7071067827,0.7071067827,1.2357022609,Solved
ICQeR`[Mg,19,3,3.6671550571,0.6671550571,1.222385019,Solved
ICRbdO{xG,20,3,3.6666666716,0.6666666716,1.2222222239,Solved
ICRbdO{v_,21,3,3.6666666714,0.6666666714,1.2222222238,Solved
ICRbdO{z_,21,3,3.6666666708,0.6666666708,1.2222222236,Solved
ICRbcqhNO,20,3,3.6666666706,0.6666666706,1.2222222235,Solved
ICRbdO{lg,21,3,3.6666666701,0.6666666701,1.2222222234,Solved
ICRbdO{~o,23,3,3.6666666693,0.6666666693,1.2222222231,Solved
ICRbdO{|o,22,3,3.6666666691,0.6666666691,1.222222223,Solved
ICRbdO{lG,20,3,3.6666666691,0.6666666691,1.222222223,Solved
ICRbdO{|g,22,3,3.666666669,0.666666669,1.222222223,Solved
ICRbdO{zg,22,3,3.666666669,0.666666669,1.222222223,Solved
ICRbdO{~g,23,3,3.6666666688,0.6666666688,1.2222222229,Solved
ICRbdO{xo,21,3,3.6666666687,0.6666666687,1.2222222229,Solved
ICRbdO{u_,20,3,3.6666666686,0.6666666686,1.2222222229,Solved
ICRbdO{~w,24,3,3.6666666686,0.6666666686,1.2222222229,Solved
ICQ`fP[r_,19,3,3.6666666686,0.6666666686,1.2222222229,Solved
ICRbcqhN?,19,3,3.6666666685,0.6666666685,1.2222222228,Solved
ICRbdO{x_,20,3,3.6666666684,0.6666666684,1.2222222228,Solved
ICRbdO{\_,20,3,3.6666666682,0.6666666682,1.2222222227,Solved
ICRbdO{uo,21,3,3.666666668,0.666666668,1.2222222227,Solved
ICRbdO{|G,21,3,3.6666666678,0.6666666678,1.2222222226,Solved
ICRbdO{^_,21,3,3.6666666677,0.6666666677,1.2222222226,Solved
ICRbdO{{_,20,3,3.6666666676,0.6666666676,1.2222222225,Solved
ICRbdO{}o,22,3,3.6666666675,0.6666666675,1.2222222225,Solved
ICRbdO{~G,22,3,3.6666666674,0.6666666674,1.2222222225,Solved
ICRbdO{|_,21,3,3.6666666673,0.6666666673,1.2222222224,Solved
ICRbdO{}_,21,3,3.6666666671,0.6666666671,1.2222222224,Solved
ICRbdO{~_,22,3,3.6666666671,0.6666666671,1.2222222224,Solved
ICQbfP[r_,20,3,3.6666666669,0.6666666669,1.2222222223,Solved
ICRb`yi}?,21,3,3.6364049387,0.6364049387,1.2121349796,Solved
ICQbfP[MW,20,3,3.6272019194,0.6272019194,1.2090673065,Solved
ICQbdp[r_,20,3,3.6180934541,0.6180934541,1.2060311514,Solved
ICR`szot_,21,3,3.6180339945,0.6180339945,1.2060113315,Solved
ICpbfG{j_,21,3,3.618033994,0.618033994,1.2060113313,Solved
ICRb`yito,22,3,3.6180339938,0.6180339938,1.2060113313,Solved
ICRb`yi~w,25,3,3.6180339925,0.6180339925,1.2060113308,Solved
ICRb`yilw,23,3,3.6180339917,0.6180339917,1.2060113306,Solved
ICRb`yihw,22,3,3.6180339915,0.6180339915,1.2060113305,Solved
ICRb`yi~O,23,3,3.6180339915,0.6180339915,1.2060113305,Solved
ICRb`yiz_,22,3,3.6180339914,0.6180339914,1.2060113305,Solved
ICRb`yiHw,21,3,3.6180339914,0.6180339914,1.2060113305,Solved
ICRb`yido,21,3,3.6180339912,0.6180339912,1.2060113304,Solved
ICRb`yi|_,22,3,3.6180339911,0.6180339911,1.2060113304,Solved
ICQbvP[[W,21,3,3.6180339911,0.6180339911,1.2060113304,Solved
ICRb`yixo,22,3,3.6180339911,0.6180339911,1.2060113304,Solved
ICRb`yivo,23,3,3.6180339907,0.6180339907,1.2060113302,Solved
ICRb`yi|O,22,3,3.6180339906,0.6180339906,1.2060113302,Solved
ICpbdq[tO,21,3,3.6180339906,0.6180339906,1.2060113302,Solved
ICRb`yixw,23,3,3.6180339906,0.6180339906,1.2060113302,Solved
ICRb`yiv_,22,3,3.6180339905,0.6180339905,1.2060113302,Solved
ICQeV`[Mg,20,3,3.6180339905,0.6180339905,1.2060113302,Solved
ICRb`yir_,21,3,3.6180339902,0.6180339902,1.2060113301,Solved
ICRb`yitw,23,3,3.6180339901,0.6180339901,1.20601133,Solved
ICRb`yizo,23,3,3.61803399,0.61803399,1.20601133,Solved
ICRb`yilo,22,3,3.61803399,0.61803399,1.20601133,Solved
ICRb`yivO,22,3,3.61803399,0.61803399,1.20601133,Solved
ICRb`yi~o,24,3,3.61803399,0.61803399,1.20601133,Solved
ICRb`yit_,21,3,3.6180339899,0.6180339899,1.20601133,Solved
ICRb`yiv?,21,3,3.6180339899,0.6180339899,1.20601133,Solved
ICRb`yi\o,22,3,3.6180339898,0.6180339898,1.2060113299,Solved
ICRb`yitO,21,3,3.6180339898,0.6180339898,1.2060113299,Solved
ICQ`fP{r_,20,3,3.6180339898,0.6180339898,1.2060113299,Solved
ICpbfG{TW,21,3,3.6180339898,0.6180339898,1.2060113299,Solved
ICRb`yi~_,23,3,3.6180339897,0.6180339897,1.2060113299,Solved
ICRb`yi|w,24,3,3.6180339896,0.6180339896,1.2060113299,Solved
ICQbvP[r_,21,3,3.6180339896,0.6180339896,1.2060113299,Solved
ICRb`yi~?,22,3,3.6180339896,0.6180339896,1.2060113299,Solved
ICRb`yivw,24,3,3.6180339894,0.6180339894,1.2060113298,Solved
ICRb`yidw,22,3,3.6180339893,0.6180339893,1.2060113298,Solved
ICRb`yi|o,23,3,3.6180339891,0.6180339891,1.2060113297,Solved
ICRb`yiro,22,3,3.618033989,0.618033989,1.2060113297,Solved
ICQeR_{hO,18,3,3.59364951,0.59364951,1.19788317,Solved
ICQv@pkco,19,3,3.5658187553,0.5658187553,1.1886062518,Solved
ICQeR_{jO,19,3,3.5648607773,0.5648607773,1.1882869258,Solved
ICQeR`[e_,18,3,3.5601948728,0.5601948728,1.1867316243,Solved
ICQbR_yRW,19,3,3.5600646763,0.5600646763,1.1866882254,Solved
ICQeR`[m_,19,3,3.5594522578,0.5594522578,1.1864840859,Solved
ICQbeT[MW,20,3,3.5594386223,0.5594386223,1.1864795408,Solved
ICRV@qk\O,20,3,3.5572110144,0.5572110144,1.1857370048,Solved
ICRbdQyso,21,3,3.5565471321,0.5565471321,1.1855157107,Solved
ICQbeo{j_,20,3,3.5508708647,0.5508708647,1.1836236216,Solved
I?`DA_wJ?,12,4,4.5507551481,0.5507551481,1.137688787,Solved
ICQe`pcj_,18,3,3.5470248293,0.5470248293,1.1823416098,Solved
ICQeR`kMg,19,3,3.5466467792,0.5466467792,1.1822155931,Solved
ICRV@qkVG,20,3,3.5463924675,0.5463924675,1.1821308225,Solved
ICQe`psfG,19,3,3.5456488321,0.5456488321,1.181882944,Solved
ICQbdZcmG,20,3,3.5456433015,0.5456433015,1.1818811005,Solved
ICpbbgmx_,21,3,3.5456343008,0.5456343008,1.1818781003,Solved
ICpdUg{[_,20,3,3.5455063968,0.5455063968,1.1818354656,Solved
ICQe`psx_,19,3,3.543704588,0.543704588,1.1812348627,Solved
ICQbdp[qo,20,3,3.5420744939,0.5420744939,1.180691498,Solved
ICQbdW{mO,20,3,3.5419949076,0.5419949076,1.1806649692,Solved
ICQbdp[rO,20,3,3.5412796445,0.5412796445,1.1804265482,Solved
ICQVfG{j_,21,3,3.5409987312,0.5409987312,1.1803329104,Solved
ICpdPxq|?,21,3,3.5409908116,0.5409908116,1.1803302705,Solved
ICQeR`[eg,19,3,3.5409001899,0.5409001899,1.1803000633,Solved
ICpbfG{Iw,21,3,3.5401257356,0.5401257356,1.1800419119,Solved
ICQeR_{VG,19,3,3.5399136281,0.5399136281,1.1799712094,Solved
ICQeR`[mg,20,3,3.5397600389,0.5397600389,1.179920013,Solved
ICQeR`[Ng,20,3,3.5397600383,0.5397600383,1.1799200128,Solved
ICQbdp[MW,20,3,3.5395820228,0.5395820228,1.1798606743,Solved
ICQe`psxo,20,3,3.5389872178,0.5389872178,1.1796624059,Solved
ICQb`ri^_,21,3,3.5389093308,0.5389093308,1.1796364436,Solved
ICQbdW{x_,20,3,3.5387484429,0.5387484429,1.1795828143,Solved
ICR`rjg[W,21,3,3.5387389791,0.5387389791,1.1795796597,Solved
ICRV@qkeW,20,3,3.5385148082,0.5385148082,1.1795049361,Solved
ICRV@qk^G,21,3,3.5382350761,0.5382350761,1.179411692,Solved
ICRV@qk\W,21,3,3.5382350758,0.5382350758,1.1794116919,Solved
ICRbdQ{|O,22,3,3.538172797,0.538172797,1.1793909323,Solved
ICpVbqkx_,22,3,3.5375762126,0.5375762126,1.1791920709,Solved
ICQbdo{jo,21,3,3.5362365181,0.5362365181,1.178745506,Solved
ICQbdp[ro,21,3,3.5359114044,0.5359114044,1.1786371348,Solved
ICRb`zgro,22,3,3.5339049442,0.5339049442,1.1779683147,Solved
ICpbfG{io,21,3,3.532905948,0.532905948,1.177635316,Solved
ICpVbqky_,22,3,3.5328347746,0.5328347746,1.1776115915,Solved
ICQbdp[f_,20,3,3.5308006269,0.5308006269,1.1769335423,Solved
ICQb`qu|?,20,3,3.5304838949,0.5304838949,1.176827965,Solved
I?`D@`WJ?,12,4,4.5301101971,0.5301101971,1.1325275493,Solved
ICQb`rsn_,21,3,3.5293200173,0.5293200173,1.1764400058,Solved
ICQe`psj_,19,3,3.5290699185,0.5290699185,1.1763566395,Solved
ICQbdrSNG,20,3,3.5279138382,0.5279138382,1.1759712794,Solved
I?`DB_[U?,13,4,4.52564491,0.52564491,1.1314112275,Solved
ICQbfP[mO,20,3,3.5239253226,0.5239253226,1.1746417742,Solved
ICQv@pk\G,20,3,3.5235904561,0.5235904561,1.174530152,Solved
ICRVBiwjO,21,3,3.5235872022,0.5235872022,1.1745290674,Solved
I?`D@`WN?,13,4,4.5233006692,0.5233006692,1.1308251673,Solved
ICp`eq[qg,20,3,3.5231484641,0.5231484641,1.1743828214,Solved
ICQbdW{|G,21,3,3.5228684976,0.5228684976,1.1742894992,Solved
ICQbdW{xg,21,3,3.5228684974,0.5228684974,1.1742894991,Solved
ICRbdQ{Ng,22,3,3.5224077555,0.5224077555,1.1741359185,Solved
ICRbdQ{^G,22,3,3.5224077513,0.5224077513,1.1741359171,Solved
ICpdPxqIw,21,3,3.5214847309,0.5214847309,1.1738282436,Solved
ICQbdq]to,22,3,3.5214290614,0.5214290614,1.1738096871,Solved
ICRb`ymxo,23,3,3.5213797111,0.5213797111,1.173793237,Solved
ICQeR_{h_,18,3,3.5201502615,0.5201502615,1.1733834205,Solved
ICQeR_{j_,19,3,3.5187628101,0.5187628101,1.1729209367,Solved
ICQbfP[eW,20,3,3.5184714735,0.5184714735,1.1728238245,Solved
ICQbfP[mW,21,3,3.5176174069,0.5176174069,1.1725391356,Solved
I?`@f?[Y?,13,4,4.5173494588,0.5173494588,1.1293373647,Solved
ICpdPxq|_,22,3,3.5170927199,0.5170927199,1.17236424,Solved
ICpVbqkz_,23,3,3.5170172697,0.5170172697,1.1723390899,Solved
ICRbeo{j_,21,3,3.5170172695,0.5170172695,1.1723390898,Solved
ICQbfI{mO,21,3,3.5156614853,0.5156614853,1.1718871618,Solved
I?`DB`Wl?,14,4,4.5153978205,0.5153978205,1.1288494551,Solved
ICQbRbKMg,19,3,3.5152779043,0.5152779043,1.1717593014,Solved
ICRbdQy{o,22,3,3.5151931527,0.5151931527,1.1717310509,Solved
ICQbR_yrO,19,3,3.5146079359,0.5146079359,1.1715359786,Solved
ICp`fQ[r_,20,3,3.5135422293,0.5135422293,1.1711807431,Solved
ICQb`rKy_,19,3,3.5117053481,0.5117053481,1.1705684494,Solved
ICQbeo{jO,20,3,3.5116984806,0.5116984806,1.1705661602,Solved
ICRbcqhn?,20,3,3.5116909985,0.5116909985,1.1705636662,Solved
I?`D@`gF_,13,4,4.5108697146,0.5108697146,1.1277174287,Solved
ICpbfG{dW,21,3,3.5102586702,0.5102586702,1.1700862234,Solved
I?`@f@WFO,14,4,4.5094844961,0.5094844961,1.127371124,Solved
I?`FBQodO,15,4,4.5087469658,0.5087469658,1.1271867415,Solved
ICpbfG{tO,21,3,3.5077215391,0.5077215391,1.169240513,Solved
ICQeR_{xO,19,3,3.5071242687,0.5071242687,1.1690414229,Solved
ICQb`rkf_,20,3,3.506902716,0.506902716,1.168967572,Solved
ICQbQpqMO,18,3,3.5065611719,0.5065611719,1.168853724,Solved
ICRbeo{jO,21,3,3.5065011335,0.5065011335,1.1688337112,Solved
ICQbR_yVO,19,3,3.5062958944,0.5062958944,1.1687652981,Solved
ICpbfG{RW,21,3,3.5059141391,0.5059141391,1.1686380464,Solved
ICQb`riVO,20,3,3.5058580831,0.5058580831,1.168619361,Solved
ICQeR_{zO,20,3,3.5055409913,0.5055409913,1.1685136638,Solved
I?`@f?[]?,14,4,4.5052926313,0.5052926313,1.1263231578,Solved
ICpVbqkqg,22,3,3.5051060177,0.5051060177,1.1683686726,Solved
ICpbfG{VW,22,3,3.5041098157,0.5041098157,1.1680366052,Solved
ICpbfG{tW,22,3,3.5041098152,0.5041098152,1.1680366051,Solved
I?b@f@WF?,14,4,4.5041066484,0.5041066484,1.1260266621,Solved
ICQbdrKf_,20,3,3.5032929572,0.5032929572,1.1677643191,Solved
ICQbR_yUW,19,3,3.5028432111,0.5028432111,1.1676144037,Solved
ICQbRd[Mg,20,3,3.5028380938,0.5028380938,1.1676126979,Solved
ICQe`pdj_,19,3,3.5024655614,0.5024655614,1.1674885205,Solved
ICQbeS{Z_,20,3,3.5017843242,0.5017843242,1.1672614414,Solved
ICQbR_yrW,20,3,3.501108518,0.501108518,1.1670361727,Solved
ICQbR_yVW,20,3,3.5011085178,0.5011085178,1.1670361726,Solved
ICQb`riVo,21,3,3.5011049634,0.5011049634,1.1670349878,Solved
ICOedrKV_,19,3,3.500994172,0.500994172,1.1669980573,Solved
ICQeV`[m_,20,3,3.5008017527,0.5008017527,1.1669339176,Solved
ICQbcs{jO,20,3,3.5007286633,0.5007286633,1.1669095544,Solved
ICRbcqhsg,20,3,3.500698162,0.500698162,1.1668993873,Solved
ICQfep[MW,21,3,3.5006981601,0.5006981601,1.1668993867,Solved
ICRVDXweg,21,3,3.5006183463,0.5006183463,1.1668727821,Solved
ICrb`rimg,23,3,3.5000000013,0.5000000013,1.1666666671,Solved
ICpdQjqNO,21,3,3.5000000011,0.5000000011,1.166666667,Solved
ICpdQiq^?,20,3,3.5000000004,0.5000000004,1.1666666668,Solved
IUZurzmmo,30,2,2.5000000001,0.5000000001,1.25,Solved
ICpdQiqZ?,19,3,3.5000000001,0.5000000001,1.1666666667,Solved
I?b@f?[]?,15,4,4.4997069113,0.4997069113,1.1249267278,Solved
I?`D@`wF_,14,4,4.4993122726,0.4993122726,1.1248280682,Solved
ICQbeo{ho,20,3,3.4988636633,0.4988636633,1.1662878878,Solved
ICQbeT[JW,20,3,3.4985079685,0.4985079685,1.1661693228,Solved
ICRbdrUf_,22,3,3.4981307801,0.4981307801,1.1660435934,Solved
ICQbeo{jo,21,3,3.4980404018,0.4980404018,1.1660134673,Solved
ICQv@rKcw,20,3,3.4979321983,0.4979321983,1.1659773994,Solved
ICQbeS{VG,20,3,3.4978842403,0.4978842403,1.1659614134,Solved
ICpbfG{Kw,21,3,3.4970752023,0.4970752023,1.1656917341,Solved
ICQe`pc[g,18,3,3.4969240495,0.4969240495,1.1656413498,Solved
ICRVDXw\G,21,3,3.4965241072,0.4965241072,1.1655080357,Solved
ICQbdW{ko,20,3,3.4962927141,0.4962927141,1.1654309047,Solved
ICR`uiw[W,21,3,3.4962830474,0.4962830474,1.1654276825,Solved
ICQvDXwVO,21,3,3.49626628,0.49626628,1.1654220933,Solved
ICQbdp[v_,21,3,3.4962632222,0.4962632222,1.1654210741,Solved
ICQbdp[fg,21,3,3.4962632213,0.4962632213,1.1654210738,Solved
ICQbdW{}O,21,3,3.4961273585,0.4961273585,1.1653757862,Solved
ICQbdW{mo,21,3,3.4961273574,0.4961273574,1.1653757858,Solved
ICRbdQ{to,22,3,3.4961217632,0.4961217632,1.1653739211,Solved
ICpfdg{io,22,3,3.4960261809,0.4960261809,1.1653420603,Solved
ICRbeo{ho,21,3,3.4954153133,0.4954153133,1.1651384378,Solved
I?`@f@wFO,15,4,4.4950682181,0.4950682181,1.1237670545,Solved
ICOfdrKV_,20,3,3.4948991847,0.4948991847,1.1649663949,Solved
I?`@d`gF?,13,4,4.4948307662,0.4948307662,1.1237076915,Solved
ICQfdp[r_,21,3,3.4941201458,0.4941201458,1.1647067153,Solved
ICpVV_{l_,22,3,3.4926258033,0.4926258033,1.1642086011,Solved
ICQbfIwj_,20,3,3.4918178423,0.4918178423,1.1639392808,Solved
ICRbeo{jo,22,3,3.4904620581,0.4904620581,1.1634873527,Solved
ICpbfGm^?,21,3,3.4898298073,0.4898298073,1.1632766024,Solved
ICQbeT[eW,20,3,3.4895072872,0.4895072872,1.1631690957,Solved
ICQ`fI[t_,19,3,3.4891767511,0.4891767511,1.163058917,Solved
ICQv@pkRo,20,3,3.4890388845,0.4890388845,1.1630129615,Solved
ICQbQprMo,20,3,3.4887010782,0.4887010782,1.1629003594,Solved
ICRb`zgj_,21,3,3.4886415613,0.4886415613,1.1628805204,Solved
ICRbdq]to,23,3,3.4885261242,0.4885261242,1.1628420414,Solved
ICQbfImmO,21,3,3.4883877302,0.4883877302,1.1627959101,Solved
ICQbeT[mW,21,3,3.487558973,0.487558973,1.1625196577,Solved
ICQbeT[NW,21,3,3.4875589713,0.4875589713,1.1625196571,Solved
ICQb`rKl_,19,3,3.4872720269,0.4872720269,1.162424009,Solved
ICQbRfKMg,20,3,3.4872446586,0.4872446586,1.1624148862,Solved
ICQb`qu|O,21,3,3.4872416562,0.4872416562,1.1624138854,Solved
ICQb`qu~?,21,3,3.4872416557,0.4872416557,1.1624138852,Solved
ICQe`pcq_,17,3,3.4861427782,0.4861427782,1.1620475927,Solved
ICQeR_{e_,18,3,3.4861144667,0.4861144667,1.1620381556,Solved
ICQbQzoM_,19,3,3.4860590553,0.4860590553,1.1620196851,Solved
ICQb`q}|O,22,3,3.4859476904,0.4859476904,1.1619825635,Solved
ICpbbg}x_,22,3,3.4858415442,0.4858415442,1.1619471814,Solved
ICR`rjgx_,21,3,3.484187527,0.484187527,1.1613958423,Solved
ICQe`pkfG,19,3,3.483777192,0.483777192,1.161259064,Solved
ICQe`pcy_,18,3,3.483418514,0.483418514,1.1611395047,Solved
ICQe`psy_,19,3,3.4834017296,0.4834017296,1.1611339099,Solved
ICQeR_{m_,19,3,3.4833544092,0.4833544092,1.1611181364,Solved
ICQbdp[y_,20,3,3.4833516238,0.4833516238,1.1611172079,Solved
ICpbfG{iW,21,3,3.4830695548,0.4830695548,1.1610231849,Solved
ICpbfG{Mw,22,3,3.4829909431,0.4829909431,1.160996981,Solved
ICpbfG{iw,22,3,3.4829909403,0.4829909403,1.1609969801,Solved
ICQbee[m_,20,3,3.482627671,0.482627671,1.1608758903,Solved
ICRbdRRl_,21,3,3.4816869309,0.4816869309,1.1605623103,Solved
ICQeR_{x_,19,3,3.4808987627,0.4808987627,1.1602995876,Solved
ICpdPxq}?,21,3,3.4808937267,0.4808937267,1.1602979089,Solved
ICRbdRRn_,22,3,3.4799726367,0.4799726367,1.1599908789,Solved
I?bB@_Wc_,12,4,4.4793262073,0.4793262073,1.1198315518,Solved
ICQRDPqZ_,18,3,3.4780556623,0.4780556623,1.1593518874,Solved
ICdebQkKo,19,3,3.4778841762,0.4778841762,1.1592947254,Solved
ICQbRbSfO,19,3,3.4776961106,0.4776961106,1.1592320369,Solved
ICQbepkMW,20,3,3.4773670685,0.4773670685,1.1591223562,Solved
ICOedrKUo,19,3,3.4772987643,0.4772987643,1.1590995881,Solved
ICQeV`[eg,20,3,3.4772575325,0.4772575325,1.1590858442,Solved
ICQbdK{eo,20,3,3.4771856678,0.4771856678,1.1590618893,Solved
ICRVDXweW,21,3,3.4771686208,0.4771686208,1.1590562069,Solved
ICQbdrKV_,20,3,3.4770585455,0.4770585455,1.1590195152,Solved
I?`DB`WN?,14,4,4.4767754004,0.4767754004,1.1191938501,Solved
ICQeR_{tG,19,3,3.4765156969,0.4765156969,1.1588385656,Solved
ICp`fQsr_,20,3,3.4762249776,0.4762249776,1.1587416592,Solved
ICOedrKVo,20,3,3.4761463997,0.4761463997,1.1587154666,Solved
ICQbcs{jo,21,3,3.4761461463,0.4761461463,1.1587153821,Solved
ICQeV`[mg,21,3,3.4760356277,0.4760356277,1.1586785426,Solved
ICRVDXwew,22,3,3.4760178087,0.4760178087,1.1586726029,Solved
ICQbdp[xO,20,3,3.4760059287,0.4760059287,1.1586686429,Solved
ICQb`rKKo,18,3,3.475511036,0.475511036,1.1585036787,Solved
ICQe`psVG,19,3,3.4752237815,0.4752237815,1.1584079272,Solved
ICQbdp[NG,20,3,3.4750726017,0.4750726017,1.1583575339,Solved
ICQe`phf?,18,3,3.4747982488,0.4747982488,1.1582660829,Solved
ICRVBiwN_,21,3,3.4747580192,0.4747580192,1.1582526731,Solved
ICQ`fRQf_,19,3,3.4747226992,0.4747226992,1.1582408997,Solved
ICQbeS{V_,20,3,3.4742731387,0.4742731387,1.1580910462,Solved
ICZJfQeNG,22,3,3.4742478575,0.4742478575,1.1580826192,Solved
ICrb`riVo,23,3,3.4742125844,0.4742125844,1.1580708615,Solved
ICQv@pkr_,20,3,3.4741142718,0.4741142718,1.1580380906,Solved
ICQb`riro,21,3,3.4738549606,0.4738549606,1.1579516535,Solved
ICRbdQ{fo,22,3,3.4738548744,0.4738548744,1.1579516248,Solved
I?`@f?kU?,13,4,4.4737046675,0.4737046675,1.1184261669,Solved
ICQv@pkso,20,3,3.4735886269,0.4735886269,1.1578628756,Solved
ICpdUg{{_,21,3,3.4735181752,0.4735181752,1.1578393917,Solved
ICQbdc{ho,20,3,3.4733617921,0.4733617921,1.157787264,Solved
ICpbbK{TW,21,3,3.4733496208,0.4733496208,1.1577832069,Solved
ICRbdRR}_,22,3,3.473140483,0.473140483,1.1577134943,Solved
ICQbdK{~?,21,3,3.4730564876,0.4730564876,1.1576854959,Solved
ICQbdK{mo,21,3,3.4730564846,0.4730564846,1.1576854949,Solved
ICQbdq]|O,22,3,3.4730542691,0.4730542691,1.1576847564,Solved
ICpdPxqmO,21,3,3.472709926,0.472709926,1.1575699753,Solved
ICrb`ri^_,23,3,3.4725527892,0.4725527892,1.1575175964,Solved
ICQbfI[j_,20,3,3.4725231365,0.4725231365,1.1575077122,Solved
ICQbdc{jo,21,3,3.472399512,0.472399512,1.157466504,Solved
ICQvDWy\W,22,3,3.4723989752,0.4723989752,1.1574663251,Solved
I?`ebRodO,17,4,4.4721359665,0.4721359665,1.1180339916,Solved
I?`D@POl?,12,4,4.4721359647,0.4721359647,1.1180339912,Solved
I?bB@`WF_,14,4,4.4721359625,0.4721359625,1.1180339906,Solved
I?`Df?[l?,15,4,4.4721359618,0.4721359618,1.1180339905,Solved
I?`DB_[Y?,13,4,4.4721359615,0.4721359615,1.1180339904,Solved
I?`DE`gdG,14,4,4.4721359609,0.4721359609,1.1180339902,Solved
I?`af?wFO,15,4,4.4721359609,0.4721359609,1.1180339902,Solved
I?`Df?sFO,15,4,4.4721359607,0.4721359607,1.1180339902,Solved
I?`DE_sN?,14,4,4.4721359605,0.4721359605,1.1180339901,Solved
I?`Db`wl?,16,4,4.4721359605,0.4721359605,1.1180339901,Solved
I?`DB_s]?,14,4,4.4721359605,0.4721359605,1.1180339901,Solved
I?bB@`WE_,13,4,4.4721359605,0.4721359605,1.1180339901,Solved
I?`cjboY_,17,4,4.4721359605,0.4721359605,1.1180339901,Solved
I?`DA`gd?,12,4,4.4721359604,0.4721359604,1.1180339901,Solved
I?`DE_{N?,15,4,4.4721359601,0.4721359601,1.11803399,Solved
I?`DE_wN?,14,4,4.47213596,0.47213596,1.11803399,Solved
I?`afASYG,15,4,4.4721359598,0.4721359598,1.11803399,Solved
I?`DA`gl?,13,4,4.4721359597,0.4721359597,1.1180339899,Solved
I?`DB_kN?,14,4,4.4721359595,0.4721359595,1.1180339899,Solved
I?`cm`oY_,16,4,4.4721359595,0.4721359595,1.1180339899,Solved
I?`DA`gdG,13,4,4.4721359593,0.4721359593,1.1180339898,Solved
I?`DB_[M?,13,4,4.4721359592,0.4721359592,1.1180339898,Solved
I?`DA_wd?,12,4,4.472135959,0.472135959,1.1180339898,Solved
I?rFf_{N?,20,4,4.4721359588,0.4721359588,1.1180339897,Solved
I?ovE_wpG,17,4,4.4721359587,0.4721359587,1.1180339897,Solved
I?`D@poF_,14,4,4.4721359584,0.4721359584,1.1180339896,Solved
I?`Db_kN?,15,4,4.4721359582,0.4721359582,1.1180339895,Solved
I?`FAqc{?,15,4,4.4721359581,0.4721359581,1.1180339895,Solved
I?`DE_sJO,14,4,4.472135958,0.472135958,1.1180339895,Solved
I?`af?wF?,14,4,4.4721359579,0.4721359579,1.1180339895,Solved
I?`DA_wl?,13,4,4.4721359579,0.4721359579,1.1180339895,Solved
I?bB@`wF_,15,4,4.4721359576,0.4721359576,1.1180339894,Solved
I?`DE_sJ?,13,4,4.4721359576,0.4721359576,1.1180339894,Solved
I?bFB_wF?,15,4,4.4721359576,0.4721359576,1.1180339894,Solved
I?opuNo{?,19,4,4.4721359575,0.4721359575,1.1180339894,Solved
I?`fBO]]?,17,4,4.4721359574,0.4721359574,1.1180339894,Solved
I?`DBRodO,15,4,4.4721359571,0.4721359571,1.1180339893,Solved
I?`Df@WhG,15,4,4.4721359571,0.4721359571,1.1180339893,Solved
I?`D@poN?,14,4,4.4721359571,0.4721359571,1.1180339893,Solved
I?`DA_wN?,13,4,4.472135957,0.472135957,1.1180339893,Solved
I?`DbRodO,16,4,4.4721359569,0.4721359569,1.1180339892,Solved
I?`DB`gF_,14,4,4.4721359569,0.4721359569,1.1180339892,Solved
ICQbdo{MW,20,3,3.4721359567,0.4721359567,1.1573786522,Solved
I?bB`zoN?,18,4,4.4721359567,0.4721359567,1.1180339892,Solved
I?`D@POd?,11,4,4.4721359567,0.4721359567,1.1180339892,Solved
I?`acjoYO,16,4,4.4721359566,0.4721359566,1.1180339892,Solved
I?`bf?[]?,16,4,4.4721359566,0.4721359566,1.1180339892,Solved
I?`DB_[]?,14,4,4.4721359566,0.4721359566,1.1180339892,Solved
I?bFB_wN?,16,4,4.4721359565,0.4721359565,1.1180339891,Solved
I?b@f@WFO,15,4,4.4721359565,0.4721359565,1.1180339891,Solved
I?`Db_wl?,15,4,4.4721359565,0.4721359565,1.1180339891,Solved
I?`DB_]]?,15,4,4.4721359564,0.4721359564,1.1180339891,Solved
I?`Df?[L?,14,4,4.4721359562,0.4721359562,1.1180339891,Solved
I?b@f@wFO,16,4,4.4721359562,0.4721359562,1.1180339891,Solved
I?`FAo]]?,16,4,4.4721359562,0.4721359562,1.1180339891,Solved
I?`D`roN?,16,4,4.4721359562,0.4721359562,1.118033989,Solved
I?`F?zoN?,16,4,4.472135956,0.472135956,1.118033989,Solved
I?bB`roN?,17,4,4.472135956,0.472135956,1.118033989,Solved
I?`Df?[N?,15,4,4.472135956,0.472135956,1.118033989,Solved
I?bF@pwF_,17,4,4.472135956,0.472135956,1.118033989,Solved
I?`DA`wl?,14,4,4.4721359559,0.4721359559,1.118033989,Solved
I?`cjRo{?,17,4,4.4721359558,0.4721359558,1.118033989,Solved
I?`cn@oY_,16,4,4.4721359557,0.4721359557,1.1180339889,Solved
I?`ed`gdG,16,4,4.4721359556,0.4721359556,1.1180339889,Solved
I?opvBop_,18,4,4.4721359556,0.4721359556,1.1180339889,Solved
I?`cjVo{?,18,4,4.4721359555,0.4721359555,1.1180339889,Solved
I?`cm`g{?,16,4,4.4721359554,0.4721359554,1.1180339889,Solved
I?`FE_wN?,15,4,4.4721359553,0.4721359553,1.1180339888,Solved
