g6,n,edges,alpha,theta,gap,ratio,status
M_G_C_BBpcGdUGf_?,14,27,5,5.8386997997,0.8386997997,1.1677399599,Solved
M`GGhCcEADoiU?_W_,14,27,5,5.8386997990,0.8386997990,1.1677399598,Solved
MWC?Wg_O?XoISh_{?,14,26,5,5.8386997939,0.8386997939,1.1677399588,Solved
MGC?ggkOSScWbDsH?,14,28,5,5.8386996628,0.8386996628,1.1677399326,Solved
M?ED?GPApOKcPMSq?,14,26,5,5.8386991840,0.8386991840,1.1677398368,Solved
M?C@ACMDDAwEJPt_?,14,27,5,5.8386981498,0.8386981498,1.1677396300,Solved
M?L?P@B`M?AJDqh`?,14,27,5,5.8386975335,0.8386975335,1.1677395067,Solved
M`O?GOS?HWqYWs_y?,14,27,5,5.8386972512,0.8386972512,1.1677394502,Solved
M?GW`@BPAqSoaskK?,14,28,5,5.8386966519,0.8386966519,1.1677393304,Solved
M@O?_U@`OhGRJHx_?,14,27,5,5.8386961333,0.8386961333,1.1677392267,Solved
MK??@KYFAHCRb_qO?,14,26,5,5.8386956763,0.8386956763,1.1677391353,Solved
M@T?Oa_W?JOR`o@{?,14,26,5,5.8386933237,0.8386933237,1.1677386647,Solved
M?_?_wMKA@cXpCx_?,14,26,5,5.8386930469,0.8386930469,1.1677386094,Solved
MC_?a?`T?ThsJoLQ?,14,28,5,5.8386920232,0.8386920232,1.1677384046,Solved
M@?ASKhoA@ArFEjA?,14,28,5,5.8386919972,0.8386919972,1.1677383994,Solved
M?COPaBQUKCqJGs@_,14,28,5,5.8386910718,0.8386910718,1.1677382144,Solved
M??HQLO`HoccePs`?,14,28,5,5.8386910063,0.8386910063,1.1677382013,Solved
MA_?@AcOgYeoEoRo?,14,26,5,5.8386903999,0.8386903999,1.1677380800,Solved
M@@HGqGOKEs_EDOw_,14,27,5,5.8386901943,0.8386901943,1.1677380389,Solved
MC_?g_iHAQkgAsTG_,14,27,5,5.8386901268,0.8386901268,1.1677380254,Solved
MCG@iCHBQ?adgIV?_,14,27,5,5.8386887157,0.8386887157,1.1677377431,Solved
M??GoghHAoKo_usK?,14,27,5,5.8386886246,0.8386886246,1.1677377249,Solved
M?KQA?P_mGCiAjho?,14,27,5,5.8386884520,0.8386884520,1.1677376904,Solved
M??GpLALCPdCt@sP?,14,28,5,5.8386883627,0.8386883627,1.1677376725,Solved
M?_G`?TLBSGI_hpo?,14,26,5,5.8386878228,0.8386878228,1.1677375646,Solved
M?K?gYAPLGGLKDoo_,14,27,5,5.8386874496,0.8386874496,1.1677374899,Solved
M@@AO_[_YQCRbPha?,14,28,5,5.8386871610,0.8386871610,1.1677374322,Solved
M?G[ADAAU?qEHWKa?,14,25,5,5.8386864813,0.8386864813,1.1677372963,Solved
M@??HXCaicWGEhjA?,14,27,5,5.8386863140,0.8386863140,1.1677372628,Solved
M?`Q__AI?HdKgQo[?,14,25,5,5.8386860457,0.8386860457,1.1677372091,Solved
M_?WHCXCR?@R?mh@_,14,26,5,5.8386841676,0.8386841676,1.1677368335,Solved
M_A`AoYW?c?W@NBF?,14,26,5,5.8386841597,0.8386841597,1.1677368319,Solved
M_?WOGbEL?K??vCr?,14,25,5,5.8386841584,0.8386841584,1.1677368317,Solved
MAA?WGHKKOkcCrWq?,14,27,5,5.8386827614,0.8386827614,1.1677365523,Solved
M??XPOPQKKiWhG{??,14,27,5,5.8386826424,0.8386826424,1.1677365285,Solved
MAj@??BCoG`DWPcI_,14,25,5,5.8386822320,0.8386822320,1.1677364464,Solved
M?PC__aD?PchiOo[?,14,25,5,5.8386811916,0.8386811916,1.1677362383,Solved
M??PYADMQoCDbPs`?,14,28,5,5.8386810200,0.8386810200,1.1677362040,Solved
M??PAEKEb@FG`Ur_?,14,27,5,5.8386807912,0.8386807912,1.1677361582,Solved
M@P@E?BCHWoqeGFo?,14,27,5,5.8386803736,0.8386803736,1.1677360747,Solved
M?GQcXop?XBAGrgb?,14,29,5,5.8386796867,0.8386796867,1.1677359373,Solved
M?UP`HAaAA_pKLaX?,14,28,5,5.8386759525,0.8386759525,1.1677351905,Solved
M?L@CKcCgbHBd`qE?,14,29,5,5.8386754345,0.8386754345,1.1677350869,Solved
M@GAYaGPHIAThPeE?,14,29,5,5.8386754311,0.8386754311,1.1677350862,Solved
M@PAcgE?pPdEiKdB?,14,30,5,5.8386754299,0.8386754299,1.1677350860,Solved
MGCPCSg@gJIBb`sE?,14,29,5,5.8386754274,0.8386754274,1.1677350855,Solved
M@CPQLGc@QgQ`JhH?,14,29,5,5.8386744067,0.8386744067,1.1677348813,Solved
M`?cBOSEA??rAi?}?,14,25,5,5.8386735307,0.8386735307,1.1677347061,Solved
M_O_Ogg@Ac_Mk`_{?,14,26,5,5.8386719123,0.8386719123,1.1677343825,Solved
MCGc?_C@oFJCQEWw?,14,25,5,5.8386716024,0.8386716024,1.1677343205,Solved
MG?GPpO_KL?yLcu@?,14,28,5,5.8386709105,0.8386709105,1.1677341821,Solved
M`A?Gg_QGVAQJ@Ow_,14,26,5,5.8386700152,0.8386700152,1.1677340030,Solved
M??IHosQCcca_xu@?,14,28,5,5.8386699184,0.8386699184,1.1677339837,Solved
M?LCQCPLPLI@aLhH?,14,30,5,5.8386694085,0.8386694085,1.1677338817,Solved
M?DPPPGcM??zKI`o_,14,28,5,5.8386693938,0.8386693938,1.1677338788,Solved
M??GhDWhAQokKBq__,14,28,5,5.8386678815,0.8386678815,1.1677335763,Solved
M??GiHoWcoocIpmO?,14,28,5,5.8386670794,0.8386670794,1.1677334159,Solved
MG?aCAKCwiDPUOf_?,14,27,5,5.8386669999,0.8386669999,1.1677334000,Solved
M`AIO__I?kONO]@{?,14,28,5,5.8386666493,0.8386666493,1.1677333299,Solved
M`?gs?FQIPCJCU``_,14,29,5,5.8386666491,0.8386666491,1.1677333298,Solved
M`?AKOkF@EAWONbB?,14,28,5,5.8386666483,0.8386666483,1.1677333297,Solved
M?CPX`DaQ_OPXDiI?,14,28,5,5.8386659346,0.8386659346,1.1677331869,Solved
M@_G`?J@q@q@X@po?,14,26,5,5.8386657297,0.8386657297,1.1677331459,Solved
M@?G_K`_aHhEeOw_?,14,25,5,5.8386645005,0.8386645005,1.1677329001,Solved
MAG?WgH`MCGcKFgp?,14,27,5,5.8386636259,0.8386636259,1.1677327252,Solved
MW??WW[OK?eXVAcs?,14,28,5,5.8386628888,0.8386628888,1.1677325778,Solved
MC`@?_?@gQ`{[IwW?,14,26,5,5.8386628881,0.8386628881,1.1677325776,Solved
M?KCICaCKAHbTIhS?,14,27,5,5.8386628876,0.8386628876,1.1677325775,Solved
M@?G@MIq?cpHT`XI?,14,28,5,5.8386616132,0.8386616132,1.1677323226,Solved
MAG?PaGWCKaspO@{?,14,26,5,5.8386593121,0.8386593121,1.1677318624,Solved
M?C`?HHPCkAYAsgH_,14,26,5,5.8386589348,0.8386589348,1.1677317870,Solved
MK??@KWFaLCSb@qO?,14,26,5,5.8386588048,0.8386588048,1.1677317610,Solved
M`?A?gKCgUOBZ@Gx?,14,26,5,5.8386586016,0.8386586016,1.1677317203,Solved
M?DA@_gheO?[DB`w?,14,26,5,5.8386580721,0.8386580721,1.1677316144,Solved
M_G?wGG_IbCYXCcW_,14,26,5,5.8386565509,0.8386565509,1.1677313102,Solved
M?C?[ECWXgGLJ@s__,14,27,5,5.8386554104,0.8386554104,1.1677310821,Solved
Mo?Q?sDAGWCRGISC_,14,24,5,5.8386544874,0.8386544874,1.1677308975,Solved
MaG@GOO@WwSBOx_y?,14,27,5,5.8386543544,0.8386543544,1.1677308709,Solved
M_??Gc[H?ssSQTZO?,14,27,5,5.8386542249,0.8386542249,1.1677308450,Solved
MG?GOaHOskCwLKu@?,14,28,5,5.8386537315,0.8386537315,1.1677307463,Solved
M`A?X?K?WcgLeOWc_,14,26,5,5.8386532670,0.8386532670,1.1677306534,Solved
M@CHHAJTAIHOcPgE?,14,27,5,5.8386532119,0.8386532119,1.1677306424,Solved
M?@HSBODpRFGOFd__,14,29,5,5.8386519349,0.8386519349,1.1677303870,Solved
MC_?g_JHP@M_RQQe?,14,27,5,5.8386503200,0.8386503200,1.1677300640,Solved
M_?G?KIS`GdGcJ[W?,14,25,5,5.8386501856,0.8386501856,1.1677300371,Solved
MR???KI?_wxGHLo[?,14,26,5,5.8386482726,0.8386482726,1.1677296545,Solved
M?GOaII[?HcXaqr@?,14,28,5,5.8386476085,0.8386476085,1.1677295217,Solved
M@??i?[bQSK__Zio?,14,27,5,5.8386474338,0.8386474338,1.1677294868,Solved
MGA?YoGGd`?mDKOb_,14,27,5,5.8386467979,0.8386467979,1.1677293596,Solved
ME??gwIHHEHA_JZ?_,14,27,5,5.8386467596,0.8386467596,1.1677293519,Solved
MAG?OgcPCWO]Cmwo?,14,27,5,5.8386466066,0.8386466066,1.1677293213,Solved
M?Ca?H@?sdDEbC{O?,14,25,5,5.8386465541,0.8386465541,1.1677293108,Solved
M_G?__e?WSbaPQbo?,14,25,5,5.8386452790,0.8386452790,1.1677290558,Solved
MQ?AGiCIOs?FYG_p_,14,26,5,5.8386446011,0.8386446011,1.1677289202,Solved
M?GX`aIPQoS`OX_e_,14,29,5,5.8386445615,0.8386445615,1.1677289123,Solved
M?C_[D@CBAcUbKt@?,14,27,5,5.8386444567,0.8386444567,1.1677288913,Solved
M?KA\aCOHg`iKgoB_,14,29,5,5.8386401371,0.8386401371,1.1677280274,Solved
MG@QPWqMCHoYBHCq_,14,31,5,5.8386389764,0.8386389764,1.1677277953,Solved
M@J?gWIC\CsKQdSY?,14,31,5,5.8386389700,0.8386389700,1.1677277940,Solved
MCKo`CHPiLHgghaU?,14,32,5,5.8386389696,0.8386389696,1.1677277939,Solved
M@Q_WOTCsPkEWqcp?,14,31,5,5.8386389686,0.8386389686,1.1677277937,Solved
Mc_p`OgPybHoCXBa_,14,33,5,5.8386389682,0.8386389682,1.1677277936,Solved
MgECaDSIhYDg?jDS_,14,32,5,5.8386389681,0.8386389681,1.1677277936,Solved
M??GqCgLU@CpdWu@?,14,28,5,5.8386381718,0.8386381718,1.1677276344,Solved
M?P_?b?EhF?wM@bo?,14,26,5,5.8386374917,0.8386374917,1.1677274983,Solved
M_H_p?OcQP?e?r`w?,14,26,5,5.8386364348,0.8386364348,1.1677272870,Solved
M@??kHJoACBbIUjA?,14,28,5,5.8386361947,0.8386361947,1.1677272389,Solved
Mg?g?_W`AcdW?{`w?,14,26,5,5.8386361728,0.8386361728,1.1677272346,Solved
M??yQ?_KeGA\a[eW?,14,28,5,5.8386356120,0.8386356120,1.1677271224,Solved
M??HCKsQK_gpMPu_?,14,28,5,5.8386346763,0.8386346763,1.1677269353,Solved
M?GWALQaHKh@k`kP?,14,29,5,5.8386345306,0.8386345306,1.1677269061,Solved
M@QC??DBOtIGGlXo?,14,26,5,5.8386343997,0.8386343997,1.1677268799,Solved
M_KAGOOH@cOlO]_{?,14,27,5,5.8386343362,0.8386343362,1.1677268672,Solved
M_@_@CXCT?JPBe@m?,14,27,5,5.8386338557,0.8386338557,1.1677267711,Solved
MG??gHH_uoDWNCdH?,14,28,5,5.8386338412,0.8386338412,1.1677267682,Solved
MQ?AGWOM?Gc[oYai?,14,26,5,5.8386335540,0.8386335540,1.1677267108,Solved
M??_yI?w?rfKWgf?_,14,29,5,5.8386329511,0.8386329511,1.1677265902,Solved
M?`GqCEE@BcMdBwK?,14,29,5,5.8386327274,0.8386327274,1.1677265455,Solved
M??QHCX_M_@jIeZC?,14,28,5,5.8386327273,0.8386327273,1.1677265455,Solved
M?EGiG_OgFDBcXyA?,14,28,5,5.8386327252,0.8386327252,1.1677265450,Solved
M?@CGw`QGdP`KdyA?,14,28,5,5.8386327249,0.8386327249,1.1677265450,Solved
MOO?x_GP?ICFsI_{?,14,26,5,5.8386314184,0.8386314184,1.1677262837,Solved
M_G_C_bBoWIPSIf_?,14,27,5,5.8386313953,0.8386313953,1.1677262791,Solved
M@@HKP@_gobCOrhB?,14,28,5,5.8386308936,0.8386308936,1.1677261787,Solved
M@O?KCShAc@NagXO_,14,27,5,5.8386307096,0.8386307096,1.1677261419,Solved
M?C?hDCakYQKZ@[E?,14,29,5,5.8386299474,0.8386299474,1.1677259895,Solved
M@@KO__I?FIB`Wo[?,14,25,5,5.8386295941,0.8386295941,1.1677259188,Solved
M?OaCJO@gocXMOf_?,14,27,5,5.8386289227,0.8386289227,1.1677257845,Solved
M??OXDAcZOOhEHx?_,14,27,5,5.8386288193,0.8386288193,1.1677257639,Solved
MGCOIE@Im_@dK`bO_,14,28,5,5.8386284876,0.8386284876,1.1677256975,Solved
M_?OOPE?WcfAhQXo?,14,26,5,5.8386284763,0.8386284763,1.1677256953,Solved
M?CPYQPGL??jREs`?,14,28,5,5.8386272594,0.8386272594,1.1677254519,Solved
MoOOWGOAWFG_KFGx?,14,26,5,5.8386272070,0.8386272070,1.1677254414,Solved
M_??O`EKGYb_gpXo?,14,26,5,5.8386264099,0.8386264099,1.1677252820,Solved
M@?IKH@E`ERC@My?_,14,27,5,5.8386251677,0.8386251677,1.1677250335,Solved
M_?PcPK?GEcaQBKS_,14,25,5,5.8386249093,0.8386249093,1.1677249819,Solved
M@o?A?a`Gm@kSdho?,14,27,5,5.8386247087,0.8386247087,1.1677249417,Solved
MK??PKUEAKp_GLqO_,14,27,5,5.8386244776,0.8386244776,1.1677248955,Solved
MCCPACDAkDMABRZA?,14,28,5,5.8386236111,0.8386236111,1.1677247222,Solved
M?EC?DaQ@YIOHTD[?,14,26,5,5.8386211129,0.8386211129,1.1677242226,Solved
M@CISHO`?eC]YEhI?,14,29,5,5.8386208915,0.8386208915,1.1677241783,Solved
M@?KICXpAoSG@JIc_,14,27,5,5.8386208045,0.8386208045,1.1677241609,Solved
M@?AKIIWQoR_@MIo_,14,27,5,5.8386202033,0.8386202033,1.1677240407,Solved
M?C?HCcaj_OhQhtO?,14,27,5,5.8386194163,0.8386194163,1.1677238833,Solved
M?P@@`Qc?[dabo_Z?,14,28,5,5.8386179236,0.8386179236,1.1677235847,Solved
MCC`?XCAl?a[SqRB?,14,28,5,5.8386168204,0.8386168204,1.1677233641,Solved
MP@?oGK?Z?bHod_y?,14,27,5,5.8386162808,0.8386162808,1.1677232562,Solved
M@?IGoSp?BdPoXia?,14,28,5,5.8386159941,0.8386159941,1.1677231988,Solved
Ma?ASGWHHQAo_FGw_,14,26,5,5.8386142164,0.8386142164,1.1677228433,Solved
M?CCGY_WsgCWQJTH?,14,27,5,5.8386128865,0.8386128865,1.1677225773,Solved
M?C_b@G_TD@qTC`w?,14,26,5,5.8386127043,0.8386127043,1.1677225409,Solved
MCOID?GK?@_xKgpA_,14,24,5,5.8386111989,0.8386111989,1.1677222398,Solved
McH?GH?G_b`[aSKg_,14,26,5,5.8386109381,0.8386109381,1.1677221876,Solved
M?ME?D?AW_ghHiLW?,14,26,5,5.8386107723,0.8386107723,1.1677221545,Solved
MgC?X_K`AC?NKE_w_,14,26,5,5.8386097658,0.8386097658,1.1677219532,Solved
M??HhPWPU_C`eD_x?,14,28,5,5.8386092428,0.8386092428,1.1677218486,Solved
M?b?QCgK`a?tDWQD_,14,27,5,5.8386090175,0.8386090175,1.1677218035,Solved
M@CQ@AAa_J`wRWwB?,14,28,5,5.8386080654,0.8386080654,1.1677216131,Solved
M`@@OGW@?cgLiS_{?,14,26,5,5.8386076124,0.8386076124,1.1677215225,Solved
MOC?ZGOD?OkDok_y?,14,26,5,5.8386069473,0.8386069473,1.1677213895,Solved
M@??YDCE\CQCRBjO?,14,27,5,5.8386042004,0.8386042004,1.1677208401,Solved
M?IAWoo@?BiAgBo[?,14,25,5,5.8386037582,0.8386037582,1.1677207516,Solved
MaA?gWCMAPCP?\Gw?,14,25,5,5.8386035452,0.8386035452,1.1677207090,Solved
MA?kACH?P@UEDeQe?,14,26,5,5.8386035369,0.8386035369,1.1677207074,Solved
M@@A?oQa_JowYBjG?,14,28,5,5.8386029308,0.8386029308,1.1677205862,Solved
McCQ@CEGGY`KCdZ?_,14,27,5,5.8386028362,0.8386028362,1.1677205672,Solved
M@GQG`?__ZcMawr@?,14,28,5,5.8386026944,0.8386026944,1.1677205389,Solved
MaO?hGCCWRDS_eN?_,14,27,5,5.8386026072,0.8386026072,1.1677205214,Solved
M`Ga?SDCS`?rBeUH?,14,28,5,5.8385992721,0.8385992721,1.1677198544,Solved
M`O_OGO__H`MCqWw?,14,25,5,5.8385991459,0.8385991459,1.1677198292,Solved
MGcO@ACCxD?hQ`Ro?,14,26,5,5.8385989917,0.8385989917,1.1677197983,Solved
M?GX?`EaScKG@dAY_,14,26,5,5.8385986117,0.8385986117,1.1677197223,Solved
M?A@AEOePwDKRgT`?,14,28,5,5.8385971665,0.8385971665,1.1677194333,Solved
MQ??_XCI?gc[aios?,14,26,5,5.8385951320,0.8385951320,1.1677190264,Solved
MC?`?GhOIUP_CtFc?,14,26,5,5.8385951259,0.8385951259,1.1677190252,Solved
M@GDGcDOOWpESIv??,14,27,5,5.8385950346,0.8385950346,1.1677190069,Solved
M??OWoqOpIPBpG}??,14,27,5,5.8385938150,0.8385938150,1.1677187630,Solved
M@??QKSaTDJ_Okj?_,14,27,5,5.8385925749,0.8385925749,1.1677185150,Solved
MGCOIE@BHTEQbPsE?,14,29,5,5.8385911777,0.8385911777,1.1677182355,Solved
M??oOqGWiIOwKi}??,14,28,5,5.8385905161,0.8385905161,1.1677181032,Solved
MGCQCE?AhH@HPHKS_,14,25,5,5.8385895269,0.8385895269,1.1677179054,Solved
M?g@__`@qXGEd@po?,14,26,5,5.8385890817,0.8385890817,1.1677178163,Solved
MC_Gg?hOp_kgAqTG_,14,27,5,5.8385887905,0.8385887905,1.1677177581,Solved
M_?OOIaCGEhIJA[o?,14,25,5,5.8385884690,0.8385884690,1.1677176938,Solved
MCoGOCELPCCKTBSY?,14,27,5,5.8385879192,0.8385879192,1.1677175838,Solved
M?C@AEDWHW@qcRt_?,14,27,5,5.8385873337,0.8385873337,1.1677174667,Solved
M_O?PkEB@PQESEH`_,14,27,5,5.8385872520,0.8385872520,1.1677174504,Solved
M_?Gb?PHcHGEArMB?,14,26,5,5.8385868031,0.8385868031,1.1677173606,Solved
M@@C@@JFS_X?@rJa?,14,27,5,5.8385866466,0.8385866466,1.1677173293,Solved
M@_go?BWQHOEERPp?,14,27,5,5.8385851148,0.8385851148,1.1677170230,Solved
M@@H?pBCKSs_QD`o_,14,27,5,5.8385851128,0.8385851128,1.1677170226,Solved
M@?XAMIgAOhACZ`b?,14,28,5,5.8385851120,0.8385851120,1.1677170224,Solved
M@S?SCe`AICRO[d@_,14,27,5,5.8385851113,0.8385851113,1.1677170223,Solved
M?CsaR?@pbDEP`aE_,14,29,5,5.8385848881,0.8385848881,1.1677169776,Solved
MoC?WGOGAghMGy_{?,14,27,5,5.8385846674,0.8385846674,1.1677169335,Solved
M`_?WO?WGIaTdWWw?,14,26,5,5.8385841848,0.8385841848,1.1677168370,Solved
MG?G@aGaqk?{Lgu@?,14,28,5,5.8385835161,0.8385835161,1.1677167032,Solved
MaGG?_I@XCao_ZXo?,14,26,5,5.8385831164,0.8385831164,1.1677166233,Solved
M@p?a?P?oLOwIFJK?,14,27,5,5.8385823106,0.8385823106,1.1677164621,Solved
M@@?`AEIIqX?@tbo?,14,27,5,5.8385815921,0.8385815921,1.1677163184,Solved
M??a`p?FHPPs_utA?,14,29,5,5.8385812305,0.8385812305,1.1677162461,Solved
M@@HCPBEKSS_OFDo_,14,27,5,5.8385801296,0.8385801296,1.1677160259,Solved
M?Ci``@Geg?waLaL?,14,28,5,5.8385800150,0.8385800150,1.1677160030,Solved
M@?I?mIEEGk_?\i__,14,27,5,5.8385800134,0.8385800134,1.1677160027,Solved
MA_`??p?gwhW`Spo?,14,26,5,5.8385795664,0.8385795664,1.1677159133,Solved
M?g@?_d@qWQPSKpo?,14,26,5,5.8385791227,0.8385791227,1.1677158245,Solved
M[??WGW@HAg[SaaS_,14,26,5,5.8385785119,0.8385785119,1.1677157024,Solved
M??GhTCUCDQKHF]A?,14,28,5,5.8385779332,0.8385779332,1.1677155866,Solved
M@HKCP_S_Pa[DqhB?,14,29,5,5.8385777740,0.8385777740,1.1677155548,Solved
M@O?gU@DMG?JJHw`?,14,27,5,5.8385755967,0.8385755967,1.1677151193,Solved
M@SCGcKHEG?N_[W`_,14,27,5,5.8385747536,0.8385747536,1.1677149507,Solved
MAG?_WMHABOYcEx_?,14,26,5,5.8385744680,0.8385744680,1.1677148936,Solved
M?DC@cCQ?Dd`{G_\?,14,26,5,5.8385730077,0.8385730077,1.1677146015,Solved
MK_`E?BB?c`dSKFo?,14,27,5,5.8385728367,0.8385728367,1.1677145673,Solved
MB??OmAHHPX_PaaS_,14,27,5,5.8385727304,0.8385727304,1.1677145461,Solved
M`???WGcohCsQaWw?,14,25,5,5.8385711336,0.8385711336,1.1677142267,Solved
M@?AC@LbdOI_DqIp?,14,27,5,5.8385709992,0.8385709992,1.1677141998,Solved
M?U?_DABP@ckcQX__,14,26,5,5.8385706185,0.8385706185,1.1677141237,Solved
M?CPH@JpD_@JbOS`_,14,28,5,5.8385701033,0.8385701033,1.1677140207,Solved
MCO@?SSb@BegOlpa?,14,28,5,5.8385700383,0.8385700383,1.1677140077,Solved
MoC?G?JCqEE`JOOL_,14,26,5,5.8385697825,0.8385697825,1.1677139565,Solved
M@?Q?uDGIOoPRDj_?,14,27,5,5.8385696843,0.8385696843,1.1677139369,Solved
MCGq[?_?wJIKaFUE?,14,29,5,5.8385696550,0.8385696550,1.1677139310,Solved
M@a?O_aPr?@lDaQW_,14,27,5,5.8385693686,0.8385693686,1.1677138737,Solved
Mc?_r?CC?W_\Wka[?,14,26,5,5.8385692518,0.8385692518,1.1677138504,Solved
M`?A?WkCoSOFTAGp_,14,26,5,5.8385685517,0.8385685517,1.1677137103,Solved
M?GQHDWg?JaIabr@?,14,28,5,5.8385669996,0.8385669996,1.1677133999,Solved
M?AE?ghSGUCbE`XA_,14,27,5,5.8385660250,0.8385660250,1.1677132050,Solved
MB_?`Ac?iO`i@qRo?,14,26,5,5.8385658926,0.8385658926,1.1677131785,Solved
M@??IIJJAsQ_OdiO_,14,27,5,5.8385658653,0.8385658653,1.1677131731,Solved
MQA?GGXIaQEPOT_i_,14,27,5,5.8385647179,0.8385647179,1.1677129436,Solved
MKGG??IC[BGw@eLo?,14,25,5,5.8385644899,0.8385644899,1.1677128980,Solved
MCG?@GKOz?PoCyFa?,14,26,5,5.8385644793,0.8385644793,1.1677128959,Solved
MAO`D?BAOc`dDKf_?,14,26,5,5.8385641366,0.8385641366,1.1677128273,Solved
M@`??lII?GqPgIOT_,14,26,5,5.8385636500,0.8385636500,1.1677127300,Solved
M?D_@@B`s`DPaOS__,14,25,5,5.8385631094,0.8385631094,1.1677126219,Solved
Mo?G_hEIq_OpIY]@?,14,29,5,5.8385630915,0.8385630915,1.1677126183,Solved
M_?G`?WaqBKoLA`w?,14,26,5,5.8385625086,0.8385625086,1.1677125017,Solved
M?CHh`D`E_DBQS_h_,14,28,5,5.8385622832,0.8385622832,1.1677124566,Solved
M?_OA__gotHcX_Bw?,14,26,5,5.8385597238,0.8385597238,1.1677119448,Solved
MGCO[GqP@QORaKSP_,14,28,5,5.8385587623,0.8385587623,1.1677117525,Solved
M?CP@P@baML_chkI?,14,29,5,5.8385585181,0.8385585181,1.1677117036,Solved
M??PII?RHpDKeos`?,14,28,5,5.8385584679,0.8385584679,1.1677116936,Solved
M??iQ?oMSFQoAXTA_,14,28,5,5.8385583569,0.8385583569,1.1677116714,Solved
M??W`QGHJDJ?_tpo?,14,27,5,5.8385583563,0.8385583563,1.1677116713,Solved
M?CgCAAKA@`XPs[W?,14,25,5,5.8385579646,0.8385579646,1.1677115929,Solved
MAG?@KIG_hpoRCcW_,14,26,5,5.8385576051,0.8385576051,1.1677115210,Solved
MB??[ECIIDR?@VZO?,14,27,5,5.8385567373,0.8385567373,1.1677113475,Solved
MK?HQKWD?B_UiBpB?,14,28,5,5.8385565472,0.8385565472,1.1677113094,Solved
M@O__?PGo]PcoKpo?,14,26,5,5.8385562457,0.8385562457,1.1677112491,Solved
M_AI`_gOK@EbAu@u?,14,28,5,5.8385561792,0.8385561792,1.1677112358,Solved
M?CaC?PpHU@wWHd__,14,27,5,5.8385557677,0.8385557677,1.1677111535,Solved
M?@APok_]_AqIBd__,14,28,5,5.8385550487,0.8385550487,1.1677110097,Solved
M?_O@@_cguHgX_Bw?,14,26,5,5.8385547754,0.8385547754,1.1677109551,Solved
M?K?iIcWEC@`C\_t?,14,27,5,5.8385525655,0.8385525655,1.1677105131,Solved
M?`GGgoO?FwSITMc?,14,27,5,5.8385517568,0.8385517568,1.1677103514,Solved
MB??[HCIPDOUERrA?,14,28,5,5.8385509575,0.8385509575,1.1677101915,Solved
MC??PPAJMOAlLaTo?,14,28,5,5.8385506634,0.8385506634,1.1677101327,Solved
M@COGSKGZ@IQ`Rae?,14,28,5,5.8385502247,0.8385502247,1.1677100449,Solved
MIOCK?LH@g@JEsKh?,14,28,5,5.8385495901,0.8385495901,1.1677099180,Solved
M@??[DDSBCRCBUjC?,14,27,5,5.8385490569,0.8385490569,1.1677098114,Solved
MI?GSGRH`oGXeCHH_,14,28,5,5.8385489407,0.8385489407,1.1677097881,Solved
ME@@@?PBiQD__jFo?,14,27,5,5.8385484176,0.8385484176,1.1677096835,Solved
M?CDAOoaALKadO@{?,14,26,5,5.8385473070,0.8385473070,1.1677094614,Solved
M@??OkkaAcx_HcoW_,14,27,5,5.8385466052,0.8385466052,1.1677093210,Solved
M?ScO_C?k`CJPSwW?,14,25,5,5.8385460077,0.8385460077,1.1677092015,Solved
Mq?K??B@OQARLIYK?,14,25,5,5.8385460049,0.8385460049,1.1677092010,Solved
M??X?`Jk?UGbapxA?,14,28,5,5.8385459216,0.8385459216,1.1677091843,Solved
MCS?Q?FBD@eILoPb?,14,28,5,5.8385452640,0.8385452640,1.1677090528,Solved
MG?GsAEKIqPALPPp?,14,28,5,5.8385449062,0.8385449062,1.1677089812,Solved
M_?co?GBOJIB[WGx?,14,26,5,5.8385444351,0.8385444351,1.1677088870,Solved
M?QOOCOGiAoKJWKb?,14,25,5,5.8385438808,0.8385438808,1.1677087762,Solved
MKC?gOGOGIcThSow?,14,26,5,5.8385438390,0.8385438390,1.1677087678,Solved
M?_Gq`o@HKOJISP`_,14,27,5,5.8385422507,0.8385422507,1.1677084501,Solved
MCCj?SAOSHeEDWQB_,14,28,5,5.8385421332,0.8385421332,1.1677084266,Solved
M`??OkebAWHCCfGV?,14,28,5,5.8385413857,0.8385413857,1.1677082771,Solved
M@?IGaDQIQQ_Gfio?,14,27,5,5.8385409059,0.8385409059,1.1677081812,Solved
M@O_[H@Ct?@FCip@_,14,27,5,5.8385396037,0.8385396037,1.1677079207,Solved
M?___BEAoiFGWERo?,14,26,5,5.8385395143,0.8385395143,1.1677079029,Solved
MGc?a?_`XKALBwp`?,14,27,5,5.8385388669,0.8385388669,1.1677077734,Solved
M@??YEADHIX_iSUI?,14,27,5,5.8385386760,0.8385386760,1.1677077352,Solved
M_OG_ObKOaGfha`e?,14,28,5,5.8385386423,0.8385386423,1.1677077285,Solved
M@A?AABEJPBwXc@u?,14,28,5,5.8385373672,0.8385373672,1.1677074734,Solved
M?_HGgCCJ`WQIXQs?,14,27,5,5.8385372019,0.8385372019,1.1677074404,Solved
M@EAOOOH?NGEgPo[?,14,25,5,5.8385369987,0.8385369987,1.1677073997,Solved
M@?AKHKcI?bXIqjA?,14,28,5,5.8385352962,0.8385352962,1.1677070592,Solved
M_?LA?cAO`mA@rEw?,14,26,5,5.8385342608,0.8385342608,1.1677068522,Solved
